transaction_id,transaction_date,account_id,client_card,account_to,amount,transaction_type,location,ip_address,platform,label
ddf33ffc-fa81-43f0-9862-b80e5cd3fa54,2024-05-21 01:54:33.780269,"('a085eb49-43e7-4b3e-add8-dd4c40d99fdc',)",349952991416837,4470,4562,payment,"('56.9083', '60.8019', 'Beryozovsky', 'RU', 'Asia/Yekaterinburg')",19.3.219.242,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; sc-IT) AppleWebKit/532.10.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.10.2",0
b1ba40db-2efc-4820-ab0f-46d84e775ecb,2024-09-08 11:54:35.780269,"('5c5d86d8-575f-41b6-b255-fd2abc572b11',)",4142834885747,2508,2992,withdrawal,"('55.64776', '38.02486', 'Malakhovka', 'RU', 'Europe/Moscow')",3.138.64.113,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; th-TH) AppleWebKit/534.22.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.22.1",0
1f7b89ce-60fe-48f2-8ed8-59aa4e11a0a2,2024-03-28 09:43:17.780269,"('1a856beb-436e-47ff-8455-57342c0de0d0',)",349554945579692,8129,9070,deposit,"('57.30185', '39.85331', 'Gavrilov-Yam', 'RU', 'Europe/Moscow')",196.75.131.144,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.1),1
023b0b25-ca09-4790-b22d-59aef7fe2d92,2024-10-13 11:49:21.780269,"('bbe2492f-382a-4a62-bc11-6eb54ce42a2a',)",6011790599899663,7554,9601,transfer,"('58.23583', '92.48278', 'Lesosibirsk', 'RU', 'Asia/Krasnoyarsk')",199.99.144.130,Opera/9.82.(Windows NT 5.0; gez-ET) Presto/2.9.183 Version/12.00,1
6a0b5fd0-05ce-4def-9864-ab2b43c3f420,2024-08-22 09:29:32.780269,"('11926e56-bd40-42a4-8301-9a1ab8b3023f',)",180080843946272,8449,1030,deposit,"('57.30185', '39.85331', 'Gavrilov-Yam', 'RU', 'Europe/Moscow')",53.126.196.58,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/4.1),0
7db8164e-16f4-4211-93c6-d8f2c3d53f34,2024-05-19 12:34:24.780269,"('09941b42-4046-48d2-9c2b-670fd7708402',)",4001035126352,6649,8239,deposit,"('51.4781', '57.3552', 'Kuvandyk', 'RU', 'Asia/Yekaterinburg')",43.142.79.33,Opera/8.62.(Windows 95; sv-FI) Presto/2.9.162 Version/11.00,1
aaef68af-84c3-4ecb-9772-03f7f4140f58,2024-09-04 20:16:13.780269,"('ad2689c9-9101-4531-a66d-89d095029947',)",3534535297806113,5513,3148,payment,"('45.47885', '133.42825', 'Lesozavodsk', 'RU', 'Asia/Vladivostok')",8.207.149.23,Opera/8.81.(Windows CE; gd-GB) Presto/2.9.182 Version/12.00,0
a1938fbb-dada-4718-9829-953c681f8e9e,2024-05-05 04:30:45.780269,"('949dd164-cbe7-4e63-ad76-ac1e646a20b8',)",5523623876750882,4037,7345,withdrawal,"('53.14657', '140.72287', 'Nikolayevsk-on-Amure', 'RU', 'Asia/Vladivostok')",18.43.127.220,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/8141-04-22 23:49:34.246765 Firefox/8.0,1
501ae731-ca95-4d45-9f9b-66b7a6717467,2024-10-06 00:26:25.780269,"('fe90dd6d-4f92-497c-b637-2723b6d03fdc',)",4731895921241,7629,2032,deposit,"('53.77166', '38.12408', 'Bogoroditsk', 'RU', 'Europe/Moscow')",88.53.65.30,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.37.2 (KHTML, like Gecko) Version/5.0 Safari/531.37.2",0
848d5303-20df-460d-bc08-922945d0afb0,2024-08-12 08:38:22.780269,"('0441ad24-7b04-4021-aedf-431c85990e6c',)",676367563373,3497,1752,deposit,"('44.98901', '38.94324', 'Yablonovskiy', 'RU', 'Europe/Moscow')",112.152.108.62,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/17.7o4646.0 Mobile/17R960 Safari/533.0",0
01cb0599-2769-4715-96b3-e99259811fe7,2024-04-08 22:29:58.780269,"('6ff3c706-5a16-4d5c-8996-b46b338b8fa5',)",2720089232565182,3006,4568,payment,"('56.03361', '35.96944', 'Volokolamsk', 'RU', 'Europe/Moscow')",114.212.133.102,Opera/9.17.(X11; Linux i686; hy-AM) Presto/2.9.171 Version/12.00,0
06162265-162d-41d8-89db-411427b9916f,2024-02-20 11:13:44.780269,"('660a30f7-7514-4eca-b255-161381b85d71',)",4390036791482429,6873,7167,transfer,"('51.4781', '57.3552', 'Kuvandyk', 'RU', 'Asia/Yekaterinburg')",27.76.113.127,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/5.1),0
1f72b439-ed3a-4d37-8492-e488afdc5566,2024-09-04 05:49:51.780269,"('d234ca17-5b80-476e-96b4-6ca0a23d88e7',)",4326197140552624,3684,8708,deposit,"('46.7055', '38.2739', 'Yeysk', 'RU', 'Europe/Moscow')",160.85.206.247,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/4.0),1
f5b26d47-e1a1-481b-9e23-3198b0e23254,2024-02-29 17:24:46.780269,"('751bcd7c-3e6e-46ca-98a7-cfbf5ccd25b7',)",4138467355990,7573,8504,deposit,"('54.48147', '53.47103', 'Oktyabr’skiy', 'RU', 'Asia/Yekaterinburg')",204.161.168.126,Opera/9.97.(Windows NT 6.0; el-GR) Presto/2.9.183 Version/11.00,1
b3dca7ef-bae5-48e0-b81a-4415961f53a4,2024-09-19 05:33:02.780269,"('5dfd9156-3488-4205-bf7f-372dcb35bf92',)",676205162024,5081,6961,payment,"('58.1908', '40.17171', 'Danilov', 'RU', 'Europe/Moscow')",199.6.180.137,Opera/9.71.(Windows NT 11.0; de-CH) Presto/2.9.172 Version/11.00,0
a0d9282b-2c4f-49f9-b2d0-a606565bc01d,2023-11-17 11:37:37.780269,"('67d84124-0e2e-4d43-83cf-cae43c7db82d',)",4765267205155,2766,4034,payment,"('54.48147', '53.47103', 'Oktyabr’skiy', 'RU', 'Asia/Yekaterinburg')",221.78.179.136,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.0),0
7fde1418-f3e8-45de-bcef-e2b2b4ed507e,2024-07-21 04:37:53.780269,"('fdc2afa1-3f9c-4b1c-9fe7-a1220e717222',)",4547228556730306,4899,6747,transfer,"('53.93361', '37.92792', 'Kireyevsk', 'RU', 'Europe/Moscow')",39.208.92.207,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/47.0.879.0 Safari/534.1",0
1275d7b1-7324-48aa-9a50-6c5f4fad8773,2023-12-18 20:54:48.780269,"('96d39240-1fd6-470f-b3cf-2aa70b733ddc',)",4319621853304592869,5781,2199,transfer,"('42.819', '47.1192', 'Buynaksk', 'RU', 'Europe/Moscow')",97.188.135.81,Opera/9.75.(Windows NT 5.01; se-NO) Presto/2.9.164 Version/10.00,0
ad125d6b-d67f-4504-ad68-6e3200d46572,2024-09-02 09:27:01.780269,"('2dc2bad2-d062-4f45-85b8-dcd8625a5a57',)",639093111396,7630,1792,transfer,"('53.59782', '34.33825', 'Dyat’kovo', 'RU', 'Europe/Moscow')",70.50.76.154,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),0
d85b868d-82ca-4147-9a8d-2e38cab9a396,2024-05-27 22:03:36.780269,"('a6e0dd1f-4689-4fcf-87b9-aa437c502cf0',)",676217215406,4438,3581,withdrawal,"('55.8736', '85.4265', 'Yashkino', 'RU', 'Asia/Novokuznetsk')",145.11.178.53,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/60.0.832.0 Safari/533.1",0
6e8889df-1845-4974-a75a-6c735cb10fad,2024-09-29 17:30:48.780269,"('d196deb3-757e-44d2-bd24-61d9de8da330',)",379990785432944,6125,7853,deposit,"('53.53041', '43.67663', 'Nizhniy Lomov', 'RU', 'Europe/Moscow')",16.236.36.222,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.1),0
02ff03cb-92a6-48ab-befa-13b1de13704e,2024-03-04 09:59:03.780269,"('5bb29d35-333d-4ec9-a52d-334deac1b211',)",4823201668466460,393,8078,transfer,"('51.40944', '46.04833', 'Privolzhskiy', 'RU', 'Europe/Saratov')",148.124.59.14,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 11.0; Trident/3.1),1
01b65dd0-fc29-4709-8adf-b0923f44d386,2024-09-26 08:38:54.780269,"('81c761e3-bec0-42aa-a605-b88f73fc691f',)",6011460150609915,5125,2341,transfer,"('44.92934', '37.99117', 'Krymsk', 'RU', 'Europe/Moscow')",157.55.139.217,Opera/9.88.(Windows NT 5.01; cmn-TW) Presto/2.9.173 Version/12.00,0
1bce9622-d3ab-42c5-a507-2fb3fec98cbd,2024-02-22 16:37:23.780269,"('cc830325-6c40-498b-ab07-8dd18ab80873',)",3561355155748307,998,6686,withdrawal,"('54.84444', '38.16694', 'Kashira', 'RU', 'Europe/Moscow')",56.244.197.251,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.0),1
e0670f0d-f482-4904-be86-b69af169a866,2024-09-01 21:44:08.780269,"('d1a56daa-03fd-46d5-ba7c-6d67a747fab1',)",379087264389529,3622,6508,payment,"('53.37596', '51.3452', 'Otradnyy', 'RU', 'Europe/Samara')",188.102.162.58,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/57.0.887.0 Safari/532.0",0
a61f7aee-8360-4f42-a7fe-d9081b149f4c,2024-07-16 16:47:39.780269,"('71f39a7e-d974-40e3-929f-b195187fe6ac',)",370007057379478,6474,3106,withdrawal,"('61.78491', '34.34691', 'Petrozavodsk', 'RU', 'Europe/Moscow')",26.233.196.140,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2 rv:2.0; mn-MN) AppleWebKit/531.24.2 (KHTML, like Gecko) Version/5.0.3 Safari/531.24.2",0
33366435-8c32-446d-a5ab-4d05bf0669a9,2024-03-14 21:49:56.780269,"('80469cb8-3f54-4236-946d-f577fa6e4c8c',)",3578830965899046,8577,9199,withdrawal,"('58.63667', '59.80222', 'Lesnoy', 'RU', 'Asia/Yekaterinburg')",124.161.213.25,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/30.0.832.0 Safari/536.0",1
8a68c816-002a-4924-a280-d490c51ec24e,2024-04-16 00:45:11.780269,"('f3a8ce51-cdc8-469a-bbaf-79ddba60fe0c',)",4095631894140,9926,4349,payment,"('51.40944', '46.04833', 'Privolzhskiy', 'RU', 'Europe/Saratov')",211.70.92.247,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/12.7i2190.0 Mobile/16T222 Safari/531.0",0
97fe4450-3aed-4b3e-b94d-bc2ff6090b4c,2024-08-26 01:19:47.780269,"('a06db047-03f8-40ed-a724-9d30e6d46e31',)",6591575888346155,2401,8933,transfer,"('58.23583', '92.48278', 'Lesosibirsk', 'RU', 'Asia/Krasnoyarsk')",95.40.178.229,Opera/8.25.(X11; Linux i686; sa-IN) Presto/2.9.178 Version/10.00,1
71888332-c8e3-419e-83bc-fd4f10edb7a4,2024-02-09 20:41:16.780269,"('5b9a21ed-71cc-41dd-a56e-0dd2ed4cbb86',)",213154508227376,6157,1339,deposit,"('58.1908', '40.17171', 'Danilov', 'RU', 'Europe/Moscow')",40.222.247.203,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_4 rv:6.0; ig-NG) AppleWebKit/533.26.5 (KHTML, like Gecko) Version/4.0.3 Safari/533.26.5",0
5bfc6c17-ce8b-42e1-b698-5bab647616a1,2024-09-08 21:29:48.780269,"('55270d3e-25bb-43c2-8171-cadee4898d4f',)",3512682610367187,5582,5547,deposit,"('55.85', '37.56667', 'Likhobory', 'RU', 'Europe/Moscow')",62.57.151.245,Mozilla/5.0 (Windows NT 6.0; az-IN; rv:1.9.2.20) Gecko/6491-11-29 19:23:31.458954 Firefox/8.0,0
8f3928c0-cdd0-480a-9f00-bf4d5b99e0e6,2024-06-04 19:36:05.780269,"('8507bc97-f71d-4f10-a6d8-32d738f44c19',)",213178616590821,9048,9564,payment,"('57.97472', '33.2525', 'Valday', 'RU', 'Europe/Moscow')",20.119.191.85,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0),1
83ebdc67-de65-477c-8f76-59b530c615fc,2024-09-02 01:22:55.780269,"('2d510965-9f37-41f8-bcdf-ee0c6f6ca165',)",4876650184251013540,5598,506,deposit,"('44.98901', '38.94324', 'Yablonovskiy', 'RU', 'Europe/Moscow')",118.175.152.215,Opera/8.65.(X11; Linux x86_64; crh-UA) Presto/2.9.161 Version/11.00,0
81b79486-515c-48d9-acdd-f7c9cc6ba18a,2024-06-10 16:45:38.780269,"('382d805b-ee28-47c7-b99a-491d7f9fc0f3',)",4739827052704,3270,7207,payment,"('51.4781', '57.3552', 'Kuvandyk', 'RU', 'Asia/Yekaterinburg')",145.225.205.116,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_3 rv:3.0; sk-SK) AppleWebKit/532.6.6 (KHTML, like Gecko) Version/5.0.2 Safari/532.6.6",0
f7a72ad8-8764-451a-8994-27c7be52bf28,2024-03-14 05:34:15.780269,"('3e31dce0-33dc-4638-8bad-e65143137407',)",180096197013766,4952,1993,withdrawal,"('60.02427', '30.28491', 'Kolomyagi', 'RU', 'Europe/Moscow')",27.0.33.72,Opera/8.88.(Windows NT 5.2; se-NO) Presto/2.9.167 Version/12.00,0
1b20d15f-c863-4fa9-88e5-2be86e61694e,2024-06-19 22:46:04.780269,"('8e63a679-ecba-49f7-9c28-054b5f4bfa4b',)",4849876361204712,9624,5477,withdrawal,"('54.03876', '43.91385', 'Kovylkino', 'RU', 'Europe/Moscow')",185.167.186.176,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/28.0.835.0 Mobile/48E053 Safari/531.2",1
456c4756-153e-48f2-bbc9-a1f22868fd49,2024-03-15 05:20:01.780269,"('c328c880-0a2e-4f53-a05d-67204a475111',)",503827092431,5350,3752,deposit,"('58.7002', '59.4839', 'Kachkanar', 'RU', 'Asia/Yekaterinburg')",204.143.240.3,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/28.0.844.0 Safari/532.1",0
2d1a08aa-cca1-497b-8eab-794a1aab88a9,2024-08-18 11:18:28.780269,"('0a37fb48-26c8-4ce6-8af3-253ca8d02b2a',)",30057884812714,8770,5622,payment,"('58.1908', '40.17171', 'Danilov', 'RU', 'Europe/Moscow')",76.233.139.212,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/11.8w1072.0 Mobile/44U208 Safari/534.0",0
0fad9c60-8c97-45b5-ac9b-786fdb8ae2ab,2024-02-06 18:12:58.780269,"('987b71ea-0772-4c4c-a1c8-515623938c84',)",3568786043549833,8027,4979,payment,"('57.97472', '33.2525', 'Valday', 'RU', 'Europe/Moscow')",96.218.104.10,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_7 rv:5.0; sid-ET) AppleWebKit/533.6.5 (KHTML, like Gecko) Version/4.1 Safari/533.6.5",0
333b5b97-f664-4075-ad33-431b41a7030d,2024-02-29 04:12:30.780269,"('7b262d23-06bd-4f78-9333-080452dea0b1',)",4303546480337904,7937,9473,withdrawal,"('54.84444', '38.16694', 'Kashira', 'RU', 'Europe/Moscow')",14.109.91.182,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_8; rv:1.9.4.20) Gecko/3423-09-23 14:08:43.957474 Firefox/3.6.17,1
beecf42f-5a91-4d49-b05f-02934b25ddc3,2024-09-26 23:02:44.780269,"('46d78a26-6164-452a-863d-908ac419c264',)",349688220212163,8769,8103,transfer,"('53.95278', '32.86389', 'Roslavl’', 'RU', 'Europe/Moscow')",129.77.183.99,Mozilla/5.0 (Android 5.0.1; Mobile; rv:6.0) Gecko/6.0 Firefox/6.0,1
b1234534-cb81-4c13-8d67-0d0b6919f52f,2024-01-05 08:26:28.780269,"('9dd38ec4-d444-4a37-96b6-954fe75c3aa9',)",345700810430313,749,6237,transfer,"('54.90083', '38.07083', 'Stupino', 'RU', 'Europe/Moscow')",43.222.52.202,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/3.1),0
1a3e2787-e7cf-4a32-9dce-b8ba8d9e8bfe,2024-03-04 07:15:43.780269,"('ace0d3dd-f0b1-42b3-a3ce-94754d879799',)",4202757933177829,3183,891,withdrawal,"('53.93361', '37.92792', 'Kireyevsk', 'RU', 'Europe/Moscow')",73.245.61.252,Opera/9.44.(Windows 95; sd-PK) Presto/2.9.177 Version/11.00,0
120b4967-dc7a-4dca-980a-8e117550c786,2024-09-05 05:59:15.780269,"('b34a829c-1db2-4c8e-9753-ec04eba6d445',)",4034120291153383,7810,9466,deposit,"('45.47885', '133.42825', 'Lesozavodsk', 'RU', 'Asia/Vladivostok')",40.12.88.12,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; gez-ER) AppleWebKit/534.25.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.25.6",1
e57e486f-b895-4119-a677-c829b96492a2,2024-06-25 22:37:54.780269,"('b1378031-a844-4c0f-bd89-f174b7dd1970',)",213181153696647,3558,5800,transfer,"('56.9083', '60.8019', 'Beryozovsky', 'RU', 'Asia/Yekaterinburg')",134.110.42.152,Opera/8.51.(X11; Linux i686; fr-CH) Presto/2.9.186 Version/11.00,0
0007f93b-0602-42bb-aa12-563927dd23e5,2024-07-07 23:18:21.780269,"('52cd6276-41be-413b-b0fc-9942e777cee6',)",4765089150845,3666,7077,deposit,"('53.37596', '51.3452', 'Otradnyy', 'RU', 'Europe/Samara')",150.91.203.219,Opera/8.10.(Windows 95; gez-ER) Presto/2.9.165 Version/10.00,0
9cd4bc35-d52b-46d1-a3b5-8dd583596f53,2024-09-26 21:34:08.780269,"('3087d5d3-3883-4287-8cfc-ed6a01241e60',)",4021461661243650,2785,8298,deposit,"('50.06', '43.2379', 'Mikhaylovka', 'RU', 'Europe/Volgograd')",46.3.41.47,Opera/9.19.(Windows NT 6.1; wa-BE) Presto/2.9.167 Version/10.00,1
1e5ef27f-a515-4500-a655-52d444823e82,2023-11-09 18:19:47.780269,"('3087d5d3-3883-4287-8cfc-ed6a01241e60',)",2299747206216519,8893,2270,deposit,"('44.98901', '38.94324', 'Yablonovskiy', 'RU', 'Europe/Moscow')",93.53.128.83,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.19.5 (KHTML, like Gecko) Version/5.0 Safari/534.19.5",0
edea719d-50b9-4f9f-933c-671b41d8ce70,2024-10-04 19:12:03.780269,"('18a2e142-562a-4927-8488-8fb012eb9beb',)",675944140127,3183,5278,withdrawal,"('53.14657', '140.72287', 'Nikolayevsk-on-Amure', 'RU', 'Asia/Vladivostok')",197.180.109.224,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; rv:1.9.6.20) Gecko/3226-04-02 12:18:29.950081 Firefox/3.6.10,1
295a0af6-c9dd-42af-91ee-ac07c1b9ab43,2024-03-10 03:18:24.780269,"('a0306936-a01f-403c-a752-803dffd9d603',)",213114674590924,4339,5274,payment,"('54.8421', '46.5813', 'Alatyr’', 'RU', 'Europe/Moscow')",7.239.177.14,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; tg-TJ) AppleWebKit/533.49.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.49.2",0
39f65736-dfa4-48b9-9793-012eda7733b3,2024-07-18 02:14:19.780269,"('a0306936-a01f-403c-a752-803dffd9d603',)",4639641994959338,7723,93690,payment,"('54.03876', '43.91385', 'Kovylkino', 'RU', 'Europe/Moscow')",19.238.146.145,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.0),1
56080998-40d8-4865-a307-8881b2e63712,2023-12-05 12:40:10.780269,"('359384d7-bd03-4108-828c-02104c8c695b',)",501816683681,4425,4402,withdrawal,"('56.03361', '35.96944', 'Volokolamsk', 'RU', 'Europe/Moscow')",99.251.36.144,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_8; rv:1.9.3.20) Gecko/6761-02-15 17:21:45.894562 Firefox/3.8,0
28c0d49b-52a0-4469-99cf-24d3328b5a74,2024-09-16 05:35:36.780269,"('284dcc82-f9d7-4835-ab9c-1be4de5e5440',)",379759787191745,548,2597,payment,"('55.54028', '89.20083', 'Sharypovo', 'RU', 'Asia/Krasnoyarsk')",183.219.51.241,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.1),0
76f0d7b9-567f-4073-8527-5316e909802b,2024-08-11 08:36:55.780269,"('ad19acdc-4590-41e5-8e26-9bc326b9dffa',)",2272520630226623,1675,9525,deposit,"('54.8421', '46.5813', 'Alatyr’', 'RU', 'Europe/Moscow')",165.237.132.223,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.0),1
d0e7f174-232d-42b1-a25a-5402e39fe98f,2024-09-07 04:03:00.780269,"('bc8cf506-17d3-4323-9566-4ef2afcfb6bd',)",3524039994570637,5081,7004,withdrawal,"('51.82721', '107.60627', 'Ulan-Ude', 'RU', 'Asia/Irkutsk')",220.55.88.232,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_6; rv:1.9.2.20) Gecko/5899-04-28 17:59:14.048645 Firefox/3.6.13,1
79b703f2-bd57-4e01-9cc4-01ff45b80aba,2024-05-26 16:13:30.780269,"('5280b32b-53b9-4556-9266-2e716ead0bca',)",3575714795397004,7230,7545,deposit,"('53.95278', '32.86389', 'Roslavl’', 'RU', 'Europe/Moscow')",193.244.28.178,Opera/9.15.(X11; Linux x86_64; tcy-IN) Presto/2.9.184 Version/11.00,0
278a4beb-0894-4e3b-ab70-bd18e616ad88,2024-03-18 14:59:40.780269,"('df359403-b2e9-42ff-8de5-d28c2c883f86',)",5311728083848571,2375,6643,deposit,"('50.06', '43.2379', 'Mikhaylovka', 'RU', 'Europe/Volgograd')",213.248.238.181,"Mozilla/5.0 (Windows 95) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/25.0.825.0 Safari/532.1",0
18bd62c1-dca4-4f9b-98c0-8ed7253194bc,2024-10-28 07:32:22.780269,"('a3b008e8-4fe7-423a-b332-ee498ff61ea4',)",3557128702870742,2926,6356,transfer,"('56.85836', '35.90057', 'Tver', 'RU', 'Europe/Moscow')",50.156.167.67,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1),0
8fe10f1e-3763-4b9c-bb65-bbb09f914e64,2024-05-13 03:19:50.780269,"('c647d158-bd48-40cd-ad80-a992a3b63fab',)",676315594231,3442,9538,payment,"('55.38752', '36.73307', 'Naro-Fominsk', 'RU', 'Europe/Moscow')",109.140.201.238,Mozilla/5.0 (Android 3.2.2; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,1
99ff3ed0-8202-4788-9089-02a7779e71c3,2024-06-01 10:28:02.780269,"('3506eb76-246e-4388-bf59-c814eee0f79c',)",213140838079835,8529,4271,payment,"('56.11281', '69.49015', 'Ishim', 'RU', 'Asia/Yekaterinburg')",198.150.155.130,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.1),0
449781c6-37dc-4886-87d5-7b16b34037a4,2024-01-11 06:59:52.780269,"('9a9fff66-5ad0-45e8-a6b3-cfc730fc48b3',)",3592277085938563,6278,5647,payment,"('54.90083', '38.07083', 'Stupino', 'RU', 'Europe/Moscow')",123.249.102.161,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/20.0.813.0 Mobile/55O569 Safari/536.0",0
0c83b09d-1fd3-4deb-9981-7254d0bde39a,2024-10-03 01:23:53.780269,"('4fb8f9f5-5077-44c0-bc85-4efd835c7b87',)",4140513717679299,5075,4436,deposit,"('56.03361', '35.96944', 'Volokolamsk', 'RU', 'Europe/Moscow')",181.199.216.68,Opera/8.27.(X11; Linux i686; lt-LT) Presto/2.9.181 Version/12.00,0
53432c3f-ff12-48b2-8cca-bdae0cf008ed,2024-10-22 05:00:15.780269,"('c700b747-3e25-4dec-8d16-a097abfc320d',)",6011709449965177,4989,6118,deposit,"('51.40944', '46.04833', 'Privolzhskiy', 'RU', 'Europe/Saratov')",35.58.147.173,Opera/9.83.(Windows CE; sid-ET) Presto/2.9.180 Version/11.00,0
d66cdfce-48f1-4fc2-9126-1a260c1004c2,2024-01-11 17:42:56.780269,"('8522add9-fd0c-4424-ab9c-70f5ed838356',)",4445076588808,1782,3299,withdrawal,"('53.95278', '32.86389', 'Roslavl’', 'RU', 'Europe/Moscow')",114.25.14.150,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; hi-IN) AppleWebKit/531.15.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.15.6",0
7b5a3c2f-7c00-453b-88d3-203433ca7417,2024-07-18 20:23:26.780269,"('8ce5c311-5d27-40c2-856e-450ce33a0d91',)",3561852345896897,7003,4735,withdrawal,"('56.03361', '35.96944', 'Volokolamsk', 'RU', 'Europe/Moscow')",11.231.67.9,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/30.0.835.0 Safari/531.0",0
8377d070-69bf-4529-9a62-60a4a230fd1b,2024-09-22 19:49:18.780269,"('4e4dd0bc-8f3a-480d-8f38-38f14be6a15c',)",36088112870301,9557,3868,deposit,"('64.5635', '39.8302', 'Severodvinsk', 'RU', 'Europe/Moscow')",163.112.59.178,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_5) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/43.0.845.0 Safari/536.0",0
b1ce6451-cc90-48b4-bf5e-c13d80fc4613,2024-10-03 13:28:11.780269,"('23887182-a4b2-46ef-b389-cfa924b649dc',)",346973554741059,7528,990,deposit,"('53.53041', '43.67663', 'Nizhniy Lomov', 'RU', 'Europe/Moscow')",142.24.147.178,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_7; rv:1.9.5.20) Gecko/7345-11-22 00:17:53.396912 Firefox/7.0,0
bdf8d212-7282-43e4-9ff4-4852dc607fdf,2023-11-19 11:37:08.780269,"('f2f82180-b71c-4efe-8c68-29767494ae97',)",6011966527074690,8576,8972,transfer,"('44.92934', '37.99117', 'Krymsk', 'RU', 'Europe/Moscow')",174.228.252.155,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_3 rv:3.0; tr-TR) AppleWebKit/534.21.4 (KHTML, like Gecko) Version/5.0 Safari/534.21.4",1
